movie_code,Title,Revenue,Budget,Runtime,Opening_weekend_US,Rating,Production_company,Genre,IMDb_code,year_released,month_released,day_released
7347,Elite Squad,14759148,4000000,115,14759148,R,"Universal Pictures do Brasil, The Weinstein Company, Zazen Produções, Estúdios Mega, Quanta Centro de Produções Cinematográficas, Costa Films, Posto 9, Feijão Filmes","Drama, Action, Crime",tt0861739,2007,10,12
906126,Society of the Snow,1281,65500000,144,1281,R,"El Arriero Films, Misión de Audaces Films, Netflix","Drama, History",tt16277242,2023,12,15
120467,The Grand Budapest Hotel,174600318,30000000,100,174600318,R,"Fox Searchlight Pictures, Scott Rudin Productions, Studio Babelsberg, Indian Paintbrush, TSG Entertainment, American Empirical Pictures","Comedy, Drama",tt2278388,2014,02,26
42229,A Special Day,0,0,106,0,R,"C. C. Champion, Canafox Films","Drama, Romance",tt0076085,1977,08,11
147,The 400 Blows,0,0,99,0,R,"Les Films du Carrosse, Sédif Productions",Drama,tt0053198,1959,06,03
204,The Wages of Fear,0,0,148,0,R,"Compagnie Industrielle et Commerciale Cinématographique, Véra Films, Fono Roma, Filmsonor","Drama, Thriller, Adventure",tt0046268,1953,04,22
821,Judgment at Nuremberg,10000000,3000000,191,10000000,R,"United Artists, Roxlom Films, Stanley Kramer Productions","Drama, War, History",tt0055031,1961,12,18
1955,The Elephant Man,26000000,5000000,124,26000000,R,"Brooksfilms, Paramount Pictures","Drama, History",tt0080678,1980,10,09
279,Amadeus,90000000,18000000,160,90000000,R,The Saul Zaentz Company,"History, Music, Drama",tt0086879,1984,09,19
310569,The Second Mother,0,0,112,0,R,"África Filmes, Gullane Entretenimento, Globo Filmes",Drama,tt3742378,2015,06,04
106646,The Wolf of Wall Street,392000000,100000000,180,392000000,R,"Red Granite Pictures, Appian Way, Sikelia Productions, EMJAG Productions","Crime, Drama, Comedy",tt0993846,2013,12,25
400608,Bo Burnham: Make Happy,0,0,60,0,R,"Attic Bedroom, 3 Arts Entertainment","Comedy, Music",tt5192124,2016,06,03
400928,Gifted,40300000,7000000,101,40300000,R,"Grade A Entertainment, Dayday Films, FilmNation Entertainment, Fox Searchlight Pictures","Drama, Comedy",tt4481414,2017,04,07
582,The Lives of Others,70000000,2000000,137,70000000,R,"Creado Film, Wiedemann & Berg Film, ARTE, BR, Beta Film","Drama, Thriller",tt0405094,2006,03,23
9277,The Sting,159616327,5500000,129,159616327,R,"Universal Pictures, Zanuck/Brown Productions, David Brown Productions","Comedy, Crime, Drama",tt0070735,1973,12,25
264644,Room,35401758,13000000,118,35401758,R,"Téléfilm Canada, Element Pictures, FilmNation Entertainment, No Trace Camping, Film4 Productions, Fís Éireann/Screen Ireland","Drama, Thriller",tt3170832,2015,10,16
515001,Jojo Rabbit,82468705,14000000,108,82468705,R,"Fox Searchlight Pictures, Defender Films, Piki Films, TSG Entertainment, Czech Anglo Productions","Comedy, War, Drama",tt2584384,2019,10,18
938,For a Few Dollars More,15000000,600000,132,15000000,R,"PEA, Constantin Film, Arturo González Producciones Cinematográficas",Western,tt0059578,1965,12,18
521,Dial M for Murder,3000000,1400000,105,3000000,R,Warner Bros. Pictures,"Thriller, Crime",tt0046912,1954,05,29
641,Requiem for a Dream,7390108,4500000,102,7390108,R,"Artisan Entertainment, Thousand Words, Protozoa Pictures","Crime, Drama",tt0180093,2000,10,06
673,Harry Potter and the Prisoner of Azkaban,789804554,130000000,141,789804554,R,"Warner Bros. Pictures, 1492 Pictures, Heyday Films, P of A Productions Limited","Adventure, Fantasy",tt0304141,2004,05,31
14,American Beauty,356296601,15000000,122,356296601,R,"DreamWorks Pictures, Jinks/Cohen Company",Drama,tt0169547,1999,09,15
780,The Passion of Joan of Arc,18121,0,82,18121,R,Société générale des films,"Drama, History",tt0019254,1928,04,21
337404,Cruella,233503234,200000000,134,233503234,R,"Walt Disney Pictures, Gunn Films, Marc Platt Productions","Comedy, Crime",tt3228774,2021,05,26
678512,Sound of Freedom,250600000,14500000,131,250600000,R,Santa Fe Films,"Action, Drama",tt7599146,2023,07,03
12761,Autumn Sonata,0,0,93,0,R,"Suede Film, Personafilm, ITC Entertainment",Drama,tt0077711,1978,10,08
11778,The Deer Hunter,49000000,15000000,183,49000000,R,"Universal Pictures, EMI Films","Drama, War",tt0077416,1978,12,08
15,Citizen Kane,23218000,839727,119,23218000,R,"Mercury Productions, RKO Radio Pictures","Mystery, Drama",tt0033467,1941,04,17
895,Andrei Rublev,24173,0,205,24173,R,"Mosfilm, Tvorcheskoe Obedinienie Pisateley i Kinorabotnikov","Drama, History",tt0060107,1966,12,16
110416,Song of the Sea,857522,0,93,857522,R,"Digital Graphics, Big Farm, Cartoon Saloon, Super Productions, Magellan Films, Noerlum Studios, Studio 352, Fís Éireann/Screen Ireland, Melusine Productions, StudioCanal, WestEnd Films, Eurimages, MEDIA Programme of the European Union, Haut et Court, CNC, OCS","Family, Animation, Fantasy",tt1865505,2014,06,23
449176,"Love, Simon",66316289,17000000,110,66316289,R,"Temple Hill Entertainment, Fox 2000 Pictures, New Leaf Literary & Media, 20th Century Fox, Twisted Media","Comedy, Drama, Romance",tt5164432,2018,02,16
3175,Barry Lyndon,260131,11000000,185,260131,R,"Warner Bros. Pictures, Hawk Films, Peregrine","Drama, Romance, War",tt0072684,1975,12,18
524,Casino,116112375,50000000,179,116112375,R,"Universal Pictures, Syalis DA, De Fina-Cappa, Légende Films","Crime, Drama",tt0112641,1995,11,22
947,Lawrence of Arabia,69995385,15000000,228,69995385,R,Horizon Pictures,"Adventure, History, War",tt0056172,1962,12,11
28178,Hachi: A Dog's Tale,46800000,16000000,93,46800000,R,"Scion Films, Stage 6 Films, Inferno Distribution, Hachiko, Grand Army Entertainment, Opperman Viner Chrystyn Entertainment","Drama, Family",tt1028532,2009,06,08
568160,Weathering with You,186965409,0,112,186965409,R,"CoMix Wave Films, Story, TOHO, KADOKAWA, jeki, Lawson Entertainment, ""Weathering With You"" Film Partners","Animation, Drama, Fantasy, Romance",tt9426210,2019,06,19
595,To Kill a Mockingbird,13129846,2000000,129,13129846,R,"Pakula-Mulligan, Brentwood Productions",Drama,tt0056592,1962,12,20
359724,Ford v Ferrari,225508210,97600000,153,225508210,R,"20th Century Fox, TSG Entertainment, Chernin Entertainment, Turnpike Films","Drama, Action, History",tt1950186,2019,11,13
962,The Gold Rush,4000000,923000,95,4000000,R,Charles Chaplin Productions,"Adventure, Comedy, Drama",tt0015864,1925,07,12
307,"Rome, Open City",1000000,20000,103,1000000,R,"Minerva Film, Excelsa Film","Drama, History, War",tt0038890,1945,10,08
205596,The Imitation Game,233600000,14000000,113,233600000,R,"Bristol Automotive, Black Bear Pictures, FilmNation Entertainment","History, Drama, Thriller, War",tt2084970,2014,11,14
140420,Paperman,0,0,7,0,R,"Walt Disney Pictures, Walt Disney Animation Studios","Animation, Family, Romance",tt2388725,2012,11,02
25376,The Secret in Their Eyes,33965843,2000000,130,33965843,R,"Canal+ España, 100 Bares, Tornasol Films, Ministerio de Cultura, INCAA, Haddock Films, TVE, Telefe","Mystery, Thriller, Drama",tt1305806,2009,08,13
28978,The Circus,0,9000000,72,0,R,Charles Chaplin Productions,"Comedy, Romance",tt0018773,1928,01,06
20453,3 Idiots,70000000,9000000,170,70000000,R,"Vidhu Vinod Chopra Productions, Vinod Chopra Films","Drama, Comedy",tt1187043,2009,12,23
530915,1917,394638258,100000000,119,394638258,R,"DreamWorks Pictures, Reliance Entertainment, New Republic Pictures, Neal Street Productions, Mogambo Films, Amblin Partners","War, Action, Drama, History",tt8579674,2019,12,25
13223,Gran Torino,270000000,33000000,116,270000000,R,"Matten Productions, Double Nickel Entertainment, Gerber Pictures, Malpaso Productions, Village Roadshow Pictures, WV Films IV, Warner Bros. Pictures",Drama,tt1205489,2008,12,12
18438,Castaway on the Moon,0,0,119,0,R,"Cinema Service, Banzakbanzak Film Production, CJ Entertainment","Drama, Comedy, Romance",tt1499666,2009,05,14
11104,Chungking Express,0,160000,103,0,R,"Jet Tone Production, Fortissimo Films","Drama, Comedy, Romance",tt0109424,1994,07,14
424694,Bohemian Rhapsody,918355943,52000000,135,918355943,R,"20th Century Fox, Regency Enterprises, GK Films, TSG Entertainment","Music, Drama",tt1727824,2018,10,24
19426,Nights of Cabiria,752045,0,110,752045,R,"DDL Cinematografica, Les Films Marceau",Drama,tt0050783,1957,10,03
5801,Song of the Little Road,536364,0,125,536364,R,Government of West Bengal,Drama,tt0048473,1955,08,26
213,North by Northwest,13275000,4000000,136,13275000,R,Metro-Goldwyn-Mayer,"Mystery, Thriller, Adventure",tt0053125,1959,07,08
930094,"Red, White & Royal Blue",0,0,121,0,R,"Amazon Studios, Berlanti Productions","Comedy, Romance",tt10172266,2023,07,27
3090,The Treasure of the Sierra Madre,4307000,3800000,126,4307000,R,Warner Bros. Pictures,"Adventure, Drama, Western",tt0040897,1948,01,15
1396,Mirror,119266,825370,107,119266,R,Mosfilm,"Drama, History",tt0072443,1975,03,07
488623,Forgotten,9968972,0,108,9968972,R,"BA Entertainment, Michigan Venture Capital, Plus M Entertainment, Kiwi Media Group, Baram Pictures, Union Investment Partners, M-Line Distribution","Thriller, Mystery, Crime",tt7057496,2017,11,29
1050035,Monster,0,0,125,0,R,"TOHO, Fuji Television Network, AOI Pro., BUN-BUKU, GAGA Corporation","Mystery, Thriller, Drama",tt23736044,2023,06,02
640,Catch Me If You Can,352114312,52000000,141,352114312,R,"Parkes/MacDonald Productions, Kemp Company, Splendid Pictures","Drama, Crime",tt0264464,2002,12,16
862,Toy Story,394436586,30000000,81,394436586,R,Pixar,"Animation, Adventure, Family, Comedy",tt0114709,1995,10,30
916224,Suzume,321092572,0,123,321092572,R,"CoMix Wave Films, Story, Lawson Entertainment, jeki, voque ting, KADOKAWA, Aniplex, TOHO","Animation, Drama, Adventure, Fantasy",tt16428256,2022,11,11
447365,Guardians of the Galaxy Vol. 3,845600000,250000000,150,845600000,R,"Marvel Studios, Kevin Feige Productions","Science Fiction, Adventure, Action",tt6791350,2023,05,03
19542,The Red Shoes,0,500000,133,0,R,The Archers,"Drama, Romance",tt0040725,1948,09,06
627,Trainspotting,72000000,4000000,94,72000000,R,"Figment Films, Film4 Productions, The Noel Gay Motion Picture Company","Drama, Crime",tt0117951,1996,02,23
76,Before Sunrise,5987386,2500000,101,5987386,R,"Castle Rock Entertainment, Detour Filmproduction, Filmhaus Films","Drama, Romance",tt0112471,1995,01,27
24,Kill Bill: Vol. 1,180906076,30000000,111,180906076,R,"Miramax, A Band Apart, Super Cool ManChu","Action, Crime",tt0266697,2003,10,10
38360,The Cranes Are Flying,0,0,97,0,R,Mosfilm,"Drama, Romance, War",tt0050634,1957,10,12
12104,Pink Floyd: The Wall,22244207,12000000,95,22244207,R,"Goldcrest, Tin Blue, Metro-Goldwyn-Mayer","Music, Drama",tt0084503,1982,07,14
1010581,My Fault,0,0,117,0,R,"Pokeepsie Films, Amazon Studios","Drama, Romance",tt21909764,2023,06,08
315465,The Boy and the Beast,49714378,0,119,49714378,R,"Nippon Television Network Corporation, Studio Chizu, TOHO, VAP, dentsu, Yomiuri Telecasting Corporation, D.N. Dream Partners, Sapporo Television Broadcasting Company, Miyagi Television Broadcasting, Shizuoka Daiichi Television, Hiroshima Telecasting, Fukuoka Broadcasting System, KADOKAWA, Chukyo TV Broadcasting Company","Action, Adventure, Animation, Drama, Family, Fantasy",tt4272866,2015,07,11
615457,Nobody,61779301,17000000,92,61779301,R,"87North Productions, Odenkirk Provissiero Entertainment, Eighty Two Films","Action, Thriller",tt7888964,2021,03,18
634649,Spider-Man: No Way Home,1921847111,200000000,148,1921847111,R,"Marvel Studios, Pascal Pictures, Columbia Pictures","Action, Adventure, Science Fiction",tt10872600,2021,12,15
961,The General,1000000,750000,79,1000000,R,"Joseph M. Schenck Productions, Buster Keaton Productions","Comedy, Action, Adventure, War",tt0017925,1926,12,25
14160,Up,735099082,175000000,96,735099082,R,Pixar,"Animation, Comedy, Family, Adventure",tt1049413,2009,05,28
770,Gone with the Wind,402352579,4000000,233,402352579,R,"Selznick International Pictures, Metro-Goldwyn-Mayer","Drama, War, Romance",tt0031381,1939,03,12
70,Million Dollar Baby,216763646,30000000,132,216763646,R,"Lakeshore Entertainment, Malpaso Productions, Epsilon Motion Pictures, ASR Productions, Warner Bros. Pictures",Drama,tt0405159,2004,12,15
745,The Sixth Sense,672800000,40000000,107,672800000,R,"Spyglass Entertainment, The Kennedy/Marshall Company, Hollywood Pictures, Barry Mendel Productions","Mystery, Thriller, Drama",tt0167404,1999,08,06
1580,Rope,2200000,1500000,81,2200000,R,Transatlantic Pictures,"Thriller, Crime, Drama",tt0040746,1948,03,11
15244,A Man Escaped,0,0,101,0,R,"Nouvelles Éditions de Films (NEF), Gaumont","Drama, Thriller",tt0049902,1956,11,11
242828,When Marnie Was There,34949567,0,103,34949567,R,"Studio Ghibli, Hakuhodo DY Media Partners, KDDI, Nippon Television Network Corporation, TOHO, dentsu, Universal Studios Home Entertainment, The Walt Disney Company (Japan), Mitsubishi","Animation, Drama, Family, Mystery",tt3398268,2014,07,19
237791,The Way He Looks,1207841,0,96,1207841,R,"Lacuna Filmes, Paraná Filmes","Drama, Romance",tt1702014,2014,04,10
5925,The Great Escape,11700000,4000000,173,11700000,R,"The Mirisch Company, United Artists","Adventure, Drama, History, Thriller, War",tt0057115,1963,07,03
329,Jurassic Park,920100000,63000000,127,920100000,R,"Universal Pictures, Amblin Entertainment","Adventure, Science Fiction",tt0107290,1993,06,11
10386,The Iron Giant,23300000,50000000,86,23300000,R,Warner Bros. Feature Animation,"Family, Animation, Science Fiction, Adventure",tt0129167,1999,08,06
149,Akira,49000000,5700000,124,49000000,R,"MBS, Sumitomo Corporation, TOHO, Studio Fuga, Studio Aoi, Kodansha, Bandai Entertainment, Tokyo Movie Shinsha","Animation, Science Fiction, Action",tt0094625,1988,06,10
158445,Miracle in Cell No. 7,80300000,0,127,80300000,R,"Next Entertainment World, Fineworks","Drama, Comedy",tt2659414,2013,01,23
11712,Sanjuro,0,0,96,0,R,TOHO,"Drama, Action, Comedy",tt0056443,1962,01,01
1059,The Hidden Fortress,0,0,139,0,R,TOHO,"Drama, Action, Adventure",tt0051808,1958,12,28
76203,12 Years a Slave,187000000,20000000,134,187000000,R,"New Regency Pictures, Plan B Entertainment, River Road Entertainment, Regency Enterprises, Film4 Productions","Drama, History",tt2024544,2013,10,18
234,The Cabinet of Dr. Caligari,8811,18000,78,8811,R,Decla Film Gesellschaft Holz & Co.,"Drama, Horror, Thriller, Crime",tt0010323,1920,02,27
776503,CODA,1905058,10000000,112,1905058,R,"Vendôme Pictures, Pathé, Picture Perfect Entertainment","Drama, Music, Romance",tt10366460,2021,08,13
426618,Where Hands Touch,128269,0,122,128269,R,"Tantrum Films, uMedia, Head Gear Films, Pinewood Pictures, Isle of Man Film, BFI, Metrol Technology, British Film Company","War, Drama, Romance",tt1235187,2018,09,14
6977,No Country for Old Men,171627166,25000000,122,171627166,R,"Miramax, Scott Rudin Productions, Mike Zoss Productions, Paramount Vantage","Crime, Drama, Thriller",tt0477348,2007,06,13
10404,Raise the Red Lantern,16600000,1000000,125,16600000,R,"ERA International, China Film Co-Production Corporation, Century Communications, Salon Films",Drama,tt0101640,1991,12,18
10238,Cries and Whispers,0,400000,95,0,R,"Cinematograph AB, Svenska Filminstitutet",Drama,tt0069467,1972,12,21
679,Aliens,183316455,18500000,137,183316455,R,"SLM Production Group, 20th Century Fox, Brandywine Productions","Action, Thriller, Science Fiction",tt0090605,1986,07,18
197,Braveheart,213200000,72000000,177,213200000,R,"Icon Entertainment International, The Ladd Company, B.H. Finance C.V.","Action, Drama, History, War",tt0112573,1995,05,24
41050,La Notte,0,0,122,0,R,"Nepi Film, Silver Films, Sofitedip","Drama, Romance",tt0054130,1961,01,24
10997,Farewell My Concubine,6400000,4000000,171,6400000,R,"Beijing Film Studio, China Film Co-Production Corporation, Tomson (Hong Kong) Films Co., Ltd.",Drama,tt0106332,1993,01,01
81,Nausicaä of the Valley of the Wind,3301446,1000000,117,3301446,R,Topcraft,"Adventure, Animation, Fantasy",tt0087544,1984,03,11
78,Blade Runner,41722424,28000000,118,41722424,R,"Shaw Brothers, The Ladd Company, Warner Bros. Pictures","Science Fiction, Drama, Thriller",tt0083658,1982,06,25
3777,Throne of Blood,13422,0,108,13422,R,TOHO,"Drama, History",tt0050613,1957,01,15
1578,Raging Bull,23380203,18000000,129,23380203,R,"United Artists, Chartoff-Winkler Productions",Drama,tt0081398,1980,11,14
11010,The Postman,33000000,3000000,109,33000000,R,"Esterno Mediterraneo Film, Cecchi Gori, K2 Two, Blue Dahlia Productions, Penta Film","Comedy, Drama, Romance",tt0110877,1994,04,07
626332,Flamin' Hot,0,0,99,0,R,"Franklin Entertainment, Searchlight Pictures","Comedy, Drama",tt8105234,2023,03,11
654,On the Waterfront,960000,910000,108,960000,R,"Columbia Pictures, Horizon Pictures","Crime, Drama, Romance",tt0047296,1954,06,22
775,A Trip to the Moon,0,5985,15,0,R,Star Film,"Adventure, Science Fiction",tt0000417,1902,04,17
152532,Dallas Buyers Club,55736588,5000000,117,55736588,R,"Truth Entertainment, Voltage Pictures, CE, Evolution Independent, R² Films, Rainmaker Films, Focus Features","Drama, History",tt0790636,2013,11,01
1092,The Third Man,1226098,0,104,1226098,R,London Films Productions,"Thriller, Mystery",tt0041959,1949,08,31
296096,Me Before You,207945075,20000000,110,207945075,R,"New Line Cinema, Sunswept Entertainment, Metro-Goldwyn-Mayer","Drama, Romance",tt2674426,2016,06,01
28971,Limelight,1000000,900000,137,1000000,R,"Celebrated Productions, United Artists","Romance, Drama, Music",tt0044837,1952,10,23
10242,What Ever Happened to Baby Jane?,0,980000,135,0,R,The Associates & Aldrich Company,"Thriller, Drama, Horror",tt0056687,1962,10,31
85,Raiders of the Lost Ark,389925971,18000000,115,389925971,R,"Paramount Pictures, Lucasfilm Ltd.","Adventure, Action",tt0082971,1981,06,12
