IMDb_code,movie_code,year_review,month_review,day_review,rating_of_movie,ave_review_len,review_count,Title,Revenue,Budget,Runtime,Opening_weekend_US,Rating
tt0162661,2668,2020,08,02,6.0,213.0,1,Sleepy Hollow,206100000,100000000,105,206100000,R
tt0162661,2668,2020,10,05,9.0,416.0,1,Sleepy Hollow,206100000,100000000,105,206100000,R
tt0162661,2668,2023,01,12,1.0,95.0,1,Sleepy Hollow,206100000,100000000,105,206100000,R
tt0162661,2668,2023,08,28,7.0,199.0,1,Sleepy Hollow,206100000,100000000,105,206100000,R
tt0162677,10279,2020,03,28,8.0,393.0,1,Summer of Sam,19288130,22000000,142,19288130,R
tt0163025,331,2018,09,27,5.0,35.0,1,Jurassic Park III,368780809,93000000,92,368780809,R
tt0163025,331,2019,09,30,5.0,306.0,1,Jurassic Park III,368780809,93000000,92,368780809,R
tt0163025,331,2022,06,06,2.0,96.0,1,Jurassic Park III,368780809,93000000,92,368780809,R
tt0163025,331,2022,07,31,10.0,202.0,1,Jurassic Park III,368780809,93000000,92,368780809,R
tt0163025,331,2023,07,07,6.0,23.0,1,Jurassic Park III,368780809,93000000,92,368780809,R
tt0163025,331,2023,09,02,6.0,141.0,1,Jurassic Park III,368780809,93000000,92,368780809,R
tt0163025,331,2023,09,28,4.0,423.0,1,Jurassic Park III,368780809,93000000,92,368780809,R
tt0163187,4806,2022,10,25,5.0,539.0,1,Runaway Bride,309500000,70000000,116,309500000,R
tt0163651,2105,2022,04,13,5.0,224.0,1,American Pie,235500000,11000000,95,235500000,R
tt0163651,2105,2023,04,16,10.0,28.0,1,American Pie,235500000,11000000,95,235500000,R
tt0163978,1907,2015,06,29,8.0,435.0,1,The Beach,144100000,40000000,119,144100000,R
tt0163988,8649,2014,06,28,9.0,482.0,1,Bringing Out the Dead,16797191,32000000,121,16797191,R
tt0164052,9383,2013,05,09,6.0,399.0,1,Hollow Man,190213455,95000000,112,190213455,R
tt0164052,9383,2015,07,01,6.5,259.0,1,Hollow Man,190213455,95000000,112,190213455,R
tt0164052,9383,2020,05,19,6.0,214.0,1,Hollow Man,190213455,95000000,112,190213455,R
tt0164052,9383,2020,07,21,8.0,311.0,1,Hollow Man,190213455,95000000,112,190213455,R
tt0164052,9383,2023,05,26,8.0,38.0,1,Hollow Man,190213455,95000000,112,190213455,R
tt0164052,9383,2023,08,28,6.0,133.0,1,Hollow Man,190213455,95000000,112,190213455,R
tt0164181,11601,2019,10,16,9.0,440.0,1,Stir of Echoes,21100000,12000000,99,21100000,R
tt0164184,4614,2019,03,16,8.0,826.0,1,The Sum of All Fears,193921372,68000000,124,193921372,R
tt0164184,4614,2020,06,21,8.0,151.0,1,The Sum of All Fears,193921372,68000000,124,193921372,R
tt0164184,4614,2024,02,11,6.0,269.0,1,The Sum of All Fears,193921372,68000000,124,193921372,R
tt0164212,10562,2024,07,27,7.0,51.0,1,Under Suspicion,1308242,25000000,110,1308242,R
tt0164334,2043,2020,06,20,5.0,223.0,1,Along Came a Spider,105200000,60000000,104,105200000,R
tt0164334,2043,2022,09,06,6.0,194.0,1,Along Came a Spider,105200000,60000000,104,105200000,R
tt0164334,2043,2023,07,07,7.0,12.0,1,Along Came a Spider,105200000,60000000,104,105200000,R
tt0164912,10137,2023,08,13,8.0,423.0,1,Stuart Little,300100000,133000000,84,300100000,R
tt0165710,9781,2021,05,03,4.0,253.0,1,Detroit Rock City,4217115,6500000,95,4217115,R
tt0165798,4816,2018,06,05,7.0,576.0,1,Ghost Dog: The Way of the Samurai,9392768,2000000,116,9392768,R
tt0165832,20312,2018,10,01,7.0,259.0,1,Interstate 60,0,7000000,116,0,R
tt0165832,20312,2020,02,08,9.0,45.0,1,Interstate 60,0,7000000,116,0,R
tt0166276,23685,2020,08,03,6.0,129.0,1,Monkeybone,5409517,75000000,93,5409517,R
tt0166485,1439,2023,08,28,6.0,135.0,1,Anna and the King,113996937,75000000,148,113996937,R
tt0166896,404,2016,02,21,9.0,152.0,1,The Straight Story,6418028,10000000,112,6418028,R
tt0166896,404,2020,10,11,9.0,119.0,1,The Straight Story,6418028,10000000,112,6418028,R
tt0166924,1018,2022,07,08,10.0,724.0,1,Mulholland Drive,20289986,15000000,147,20289986,R
tt0166924,1018,2023,09,02,5.0,143.0,1,Mulholland Drive,20289986,15000000,147,20289986,R
tt0167190,1487,2018,10,05,8.0,70.0,1,Hellboy,99318987,66000000,122,99318987,R
tt0167190,1487,2019,03,09,7.0,59.0,1,Hellboy,99318987,66000000,122,99318987,R
tt0167260,122,2013,07,20,10.0,565.0,1,The Lord of the Rings: The Return of the King,1118888979,94000000,201,1118888979,R
tt0167260,122,2018,03,11,5.0,837.0,1,The Lord of the Rings: The Return of the King,1118888979,94000000,201,1118888979,R
tt0167260,122,2020,09,21,10.0,50.0,1,The Lord of the Rings: The Return of the King,1118888979,94000000,201,1118888979,R
tt0167260,122,2021,02,19,10.0,254.0,1,The Lord of the Rings: The Return of the King,1118888979,94000000,201,1118888979,R
tt0167260,122,2023,04,18,10.0,97.0,1,The Lord of the Rings: The Return of the King,1118888979,94000000,201,1118888979,R
tt0167260,122,2023,09,03,8.0,332.0,1,The Lord of the Rings: The Return of the King,1118888979,94000000,201,1118888979,R
tt0167261,121,2013,07,20,10.0,528.0,1,The Lord of the Rings: The Two Towers,926287400,79000000,179,926287400,R
tt0167261,121,2018,03,10,6.0,497.0,1,The Lord of the Rings: The Two Towers,926287400,79000000,179,926287400,R
tt0167261,121,2020,09,15,9.0,43.0,1,The Lord of the Rings: The Two Towers,926287400,79000000,179,926287400,R
tt0167261,121,2021,02,17,9.0,232.0,1,The Lord of the Rings: The Two Towers,926287400,79000000,179,926287400,R
tt0167261,121,2023,04,18,10.0,130.0,1,The Lord of the Rings: The Two Towers,926287400,79000000,179,926287400,R
tt0167261,121,2023,09,03,8.0,251.0,1,The Lord of the Rings: The Two Towers,926287400,79000000,179,926287400,R
tt0167404,745,2019,10,18,10.0,605.0,1,The Sixth Sense,672800000,40000000,107,672800000,R
tt0167404,745,2020,12,05,7.0,182.0,1,The Sixth Sense,672800000,40000000,107,672800000,R
tt0167404,745,2022,02,26,9.0,22.0,1,The Sixth Sense,672800000,40000000,107,672800000,R
tt0167404,745,2022,07,06,7.0,253.0,1,The Sixth Sense,672800000,40000000,107,672800000,R
tt0168629,16,2020,12,31,10.0,20.0,1,Dancer in the Dark,40061153,12500000,140,40061153,R
tt0169547,14,2020,04,08,10.0,186.0,1,American Beauty,356296601,15000000,122,356296601,R
tt0169547,14,2022,11,19,10.0,275.0,1,American Beauty,356296601,15000000,122,356296601,R
tt0169547,14,2023,04,16,6.0,24.0,1,American Beauty,356296601,15000000,122,356296601,R
tt0170016,8871,2020,07,27,7.0,250.0,2,How the Grinch Stole Christmas,345800000,123000000,104,345800000,R
tt0170016,8871,2020,12,13,7.0,51.0,1,How the Grinch Stole Christmas,345800000,123000000,104,345800000,R
tt0170016,8871,2023,06,27,7.0,44.0,1,How the Grinch Stole Christmas,345800000,123000000,104,345800000,R
tt0170016,8871,2023,12,27,7.0,16.0,1,How the Grinch Stole Christmas,345800000,123000000,104,345800000,R
tt0170016,8871,2024,06,10,7.0,622.0,1,How the Grinch Stole Christmas,345800000,123000000,104,345800000,R
tt0170691,10687,2015,07,19,8.0,553.0,1,Tigerland,148701,10000000,101,148701,R
tt0171363,11618,2020,10,10,4.0,39.0,1,The Haunting,177300000,80000000,113,177300000,R
tt0171580,10480,2023,12,06,6.0,204.0,1,Nurse Betty,0,24000000,108,0,R
tt0171804,226,2016,02,22,8.0,179.0,1,Boys Don't Cry,11540607,2000000,118,11540607,R
tt0171804,226,2017,04,03,8.0,376.0,1,Boys Don't Cry,11540607,2000000,118,11540607,R
tt0172156,8961,2023,04,22,8.0,13.0,1,Bad Boys II,273339556,130000000,146,273339556,R
tt0172493,3558,2021,02,25,6.0,324.0,1,"Girl, Interrupted",48350205,40000000,127,48350205,R
tt0172493,3558,2023,07,17,8.0,46.0,1,"Girl, Interrupted",48350205,40000000,127,48350205,R
tt0172493,3558,2024,04,26,7.0,284.0,1,"Girl, Interrupted",48350205,40000000,127,48350205,R
tt0172495,98,2012,07,13,10.0,268.0,1,Gladiator,465361176,103000000,155,465361176,R
tt0172495,98,2014,08,10,10.0,571.0,1,Gladiator,465361176,103000000,155,465361176,R
tt0172495,98,2018,08,12,8.0,32.0,1,Gladiator,465361176,103000000,155,465361176,R
tt0172495,98,2023,04,18,8.0,300.0,1,Gladiator,465361176,103000000,155,465361176,R
tt0172495,98,2023,09,20,10.0,194.0,1,Gladiator,465361176,103000000,155,465361176,R
tt0172684,11854,2023,06,02,8.0,64.0,1,Kuch Kuch Hota Hai,25690000,2420000,185,25690000,R
tt0173840,2114,2018,03,31,5.0,94.0,1,Final Fantasy: The Spirits Within,85131830,137000000,106,85131830,R
tt0175142,4247,2020,09,29,10.0,16.0,1,Scary Movie,278019771,19000000,88,278019771,R
tt0175142,4247,2021,07,21,7.0,13.0,1,Scary Movie,278019771,19000000,88,278019771,R
tt0175880,334,2022,07,16,8.0,119.0,1,Magnolia,48500000,37000000,189,48500000,R
tt0175880,334,2023,01,11,1.0,244.0,1,Magnolia,48500000,37000000,189,48500000,R
tt0175880,334,2023,04,19,10.0,13.0,1,Magnolia,48500000,37000000,189,48500000,R
tt0177789,926,2018,03,09,10.0,207.0,1,Galaxy Quest,90683916,45000000,101,90683916,R
tt0177789,926,2020,07,21,7.0,274.0,1,Galaxy Quest,90683916,45000000,101,90683916,R
tt0177789,926,2023,08,28,7.0,243.0,1,Galaxy Quest,90683916,45000000,101,90683916,R
tt0177971,2133,2015,06,08,9.0,540.0,1,The Perfect Storm,325800000,130000000,130,325800000,R
tt0177971,2133,2020,08,29,6.0,225.0,1,The Perfect Storm,325800000,130000000,130,325800000,R
tt0179626,2749,2023,03,17,6.0,10.0,1,15 Minutes,56359980,60000000,120,56359980,R
tt0180052,11692,2020,08,04,6.0,232.0,1,The Adventures of Pluto Nash,7103973,100000000,95,7103973,R
tt0180093,641,2015,06,13,9.0,201.0,1,Requiem for a Dream,7390108,4500000,102,7390108,R
tt0180093,641,2020,10,03,9.0,82.0,1,Requiem for a Dream,7390108,4500000,102,7390108,R
tt0180093,641,2021,01,23,7.0,8.0,1,Requiem for a Dream,7390108,4500000,102,7390108,R
tt0180093,641,2023,12,12,9.0,554.0,1,Requiem for a Dream,7390108,4500000,102,7390108,R
tt0181627,21348,2023,08,28,7.0,233.0,1,Kirikou and the Sorceress,0,4495000,71,0,R
tt0181689,180,2016,04,13,9.0,573.0,1,Minority Report,358372926,102000000,145,358372926,R
tt0181689,180,2017,06,11,6.0,20.0,1,Minority Report,358372926,102000000,145,358372926,R
tt0181689,180,2023,07,19,8.0,37.0,1,Minority Report,358372926,102000000,145,358372926,R
tt0181689,180,2023,09,03,7.0,234.0,1,Minority Report,358372926,102000000,145,358372926,R
tt0181852,296,2017,04,02,7.0,544.0,1,Terminator 3: Rise of the Machines,435000000,200000000,109,435000000,R
tt0181852,296,2020,03,20,3.0,21.0,1,Terminator 3: Rise of the Machines,435000000,200000000,109,435000000,R
tt0181852,296,2022,06,02,5.0,328.0,1,Terminator 3: Rise of the Machines,435000000,200000000,109,435000000,R
tt0181852,296,2023,01,12,1.0,229.0,1,Terminator 3: Rise of the Machines,435000000,200000000,109,435000000,R
tt0181865,1900,2021,04,12,9.0,62.0,1,Traffic,207500000,48000000,147,207500000,R
tt0181865,1900,2021,07,04,5.0,160.0,1,Traffic,207500000,48000000,147,207500000,R
tt0181875,786,2015,07,13,9.0,448.0,1,Almost Famous,47386287,60000000,124,47386287,R
tt0181875,786,2021,07,09,9.0,78.0,1,Almost Famous,47386287,60000000,124,47386287,R
tt0181875,786,2022,03,27,7.0,305.0,1,Almost Famous,47386287,60000000,124,47386287,R
tt0181875,786,2023,01,12,10.0,424.0,1,Almost Famous,47386287,60000000,124,47386287,R
tt0181875,786,2023,08,19,9.0,35.0,1,Almost Famous,47386287,60000000,124,47386287,R
tt0181875,786,2024,04,21,7.0,299.0,1,Almost Famous,47386287,60000000,124,47386287,R
tt0183505,2123,2023,07,18,6.0,18.0,1,"Me, Myself & Irene",149270999,51000000,116,149270999,R
tt0183523,2067,2015,06,13,3.5,190.0,1,Mission to Mars,60900000,90000000,114,60900000,R
tt0183523,2067,2023,04,21,6.0,268.0,1,Mission to Mars,60900000,90000000,114,60900000,R
tt0183649,1817,2020,01,16,6.0,434.0,1,Phone Booth,97837138,13000000,81,97837138,R
tt0183649,1817,2023,02,05,6.0,1.0,1,Phone Booth,97837138,13000000,81,97837138,R
tt0183659,12509,2020,12,22,7.0,337.0,1,Pollock,10994533,6000000,122,10994533,R
tt0183790,9476,2020,07,27,8.0,185.0,1,A Knight's Tale,117487473,65000000,132,117487473,R
tt0183790,9476,2023,01,12,10.0,309.0,1,A Knight's Tale,117487473,65000000,132,117487473,R
tt0184894,8584,2020,09,27,7.0,168.0,1,Shanghai Noon,99300000,55000000,110,99300000,R
tt0185014,11004,2021,02,08,9.0,148.0,1,Wonder Boys,33426588,35000000,111,33426588,R
tt0185014,11004,2024,03,14,7.0,278.0,1,Wonder Boys,33426588,35000000,111,33426588,R
tt0185125,99,2017,03,17,8.0,131.0,1,All About My Mother,67872296,8272296,101,67872296,R
tt0185125,99,2022,07,09,10.0,36.0,1,All About My Mother,67872296,8272296,101,67872296,R
tt0185183,5491,2023,10,08,6.0,499.0,1,Battlefield Earth,29725663,44000000,117,29725663,R
tt0185431,9678,2018,10,04,7.0,92.0,1,Little Nicky,58292295,85000000,90,58292295,R
tt0185431,9678,2023,07,10,6.0,29.0,1,Little Nicky,58292295,85000000,90,58292295,R
tt0185937,2667,2023,08,28,5.0,165.0,1,The Blair Witch Project,248639099,60000,81,248639099,R
tt0186151,10559,2022,08,19,8.0,121.0,1,Frequency,68106245,31000000,118,68106245,R
tt0186566,5551,2022,02,08,7.0,96.0,1,Space Cowboys,128900000,65000000,130,128900000,R
tt0187078,9679,2020,09,11,7.0,109.0,1,Gone in Sixty Seconds,237200000,90000000,118,237200000,R
tt0187078,9679,2022,09,03,9.0,119.0,1,Gone in Sixty Seconds,237200000,90000000,118,237200000,R
tt0187078,9679,2023,05,20,8.0,25.0,1,Gone in Sixty Seconds,237200000,90000000,118,237200000,R
tt0187393,2024,2020,02,25,6.0,452.0,1,The Patriot,215294342,110000000,165,215294342,R
tt0187738,36586,2019,03,09,8.0,111.0,1,Blade II,155010032,54000000,117,155010032,R
tt0187738,36586,2019,08,25,8.0,470.0,1,Blade II,155010032,54000000,117,155010032,R
tt0187738,36586,2023,02,11,8.0,193.0,1,Blade II,155010032,54000000,117,155010032,R
tt0187738,36586,2023,04,30,8.0,17.0,1,Blade II,155010032,54000000,117,155010032,R
tt0187738,36586,2023,09,03,6.0,189.0,1,Blade II,155010032,54000000,117,155010032,R
tt0188674,11129,2019,01,19,10.0,95.0,1,Human Traffic,4000000,600000,99,4000000,R
tt0188674,11129,2024,05,28,8.0,109.0,1,Human Traffic,4000000,600000,99,4000000,R
tt0189072,37211,2023,07,15,2.0,300.0,1,Scooby-Doo! and the Reluctant Werewolf,0,0,92,0,R
tt0189192,56715,2016,07,14,7.0,261.0,1,Just Visiting,16200000,35000000,88,16200000,R
tt0189998,10873,2015,10,12,6.0,143.0,1,Shadow of the Vampire,8279017,8000000,92,8279017,R
tt0190332,146,2016,05,15,10.0,134.0,1,"Crouching Tiger, Hidden Dragon",213525736,17000000,120,213525736,R
tt0190332,146,2023,04,13,7.0,241.0,1,"Crouching Tiger, Hidden Dragon",213525736,17000000,120,213525736,R
tt0190374,11849,2018,03,13,5.0,348.0,1,Dungeons & Dragons,15185241,35000000,107,15185241,R
tt0190374,11849,2023,08,28,5.0,228.0,1,Dungeons & Dragons,15185241,35000000,107,15185241,R
tt0190590,134,2021,07,22,6.0,213.0,1,"O Brother, Where Art Thou?",71900000,26000000,107,71900000,R
tt0190590,134,2023,07,21,6.0,21.0,1,"O Brother, Where Art Thou?",71900000,26000000,107,71900000,R
tt0190865,11678,2020,05,04,7.0,49.0,1,Vertical Limit,215663859,75000000,124,215663859,R
tt0190865,11678,2021,03,29,5.0,219.0,1,Vertical Limit,215663859,75000000,124,215663859,R
tt0191397,10393,2019,08,02,8.0,177.0,1,The Replacements,50054511,50000000,118,50054511,R
tt0191397,10393,2022,08,19,10.0,114.0,1,The Replacements,50054511,50000000,118,50054511,R
tt0192614,11478,2022,02,03,4.0,54.0,1,The Skulls,50802120,15000000,106,50802120,R
tt0192731,12212,2017,03,18,8.0,515.0,1,Urban Legends: Final Cut,38574362,14000000,98,38574362,R
tt0193524,74849,2020,01,01,1.0,92.0,1,The Star Wars Holiday Special,13000000,1000000,97,13000000,R
tt0193524,74849,2021,02,06,1.0,157.0,1,The Star Wars Holiday Special,13000000,1000000,97,13000000,R
tt0195685,462,2015,07,25,8.0,269.0,1,Erin Brockovich,256271286,52000000,131,256271286,R
tt0195685,462,2020,10,22,8.0,102.0,1,Erin Brockovich,256271286,52000000,131,256271286,R
tt0195685,462,2023,08,01,6.0,47.0,1,Erin Brockovich,256271286,52000000,131,256271286,R
tt0195685,462,2024,01,26,7.0,225.0,1,Erin Brockovich,256271286,52000000,131,256271286,R
tt0195714,9532,2015,07,20,9.0,282.0,1,Final Destination,112900000,23000000,98,112900000,R
tt0195714,9532,2018,10,30,6.0,411.0,1,Final Destination,112900000,23000000,98,112900000,R
tt0195714,9532,2023,05,16,10.0,27.0,1,Final Destination,112900000,23000000,98,112900000,R
tt0195945,10471,2023,05,17,8.0,26.0,1,Next Friday,59800000,11000000,98,59800000,R
tt0196229,9398,2024,03,02,2.0,9.0,1,Zoolander,60800000,28000000,90,60800000,R
tt0196267,5458,2023,05,12,5.0,29.0,1,Cruel Intentions 2,0,0,87,0,R
tt0198781,585,2020,07,17,9.0,145.0,1,"Monsters, Inc.",579700000,115000000,92,579700000,R
tt0198781,585,2023,12,07,7.0,227.0,1,"Monsters, Inc.",579700000,115000000,92,579700000,R
tt0199725,14736,2023,07,10,6.0,19.0,1,Love & Basketball,27728118,20000000,124,27728118,R
tt0199753,8870,2015,06,22,6.5,252.0,1,Red Planet,33463969,80000000,106,33463969,R
tt0199753,8870,2020,05,19,4.0,61.0,1,Red Planet,33463969,80000000,106,33463969,R
tt0200465,8848,2022,09,16,5.0,169.0,1,The Bank Job,64828421,20000000,112,64828421,R
tt0200465,8848,2023,02,13,6.0,295.0,1,The Bank Job,64828421,20000000,112,64828421,R
tt0200550,6282,2017,02,10,7.0,305.0,1,Coyote Ugly,113900000,45000000,100,113900000,R
tt0200550,6282,2023,11,08,3.0,557.0,1,Coyote Ugly,113900000,45000000,100,113900000,R
tt0202677,1619,2023,01,20,6.0,384.0,1,The Way of the Gun,19125401,8500000,119,19125401,R
tt0203009,824,2019,04,28,7.0,499.0,1,Moulin Rouge!,179213434,52500000,128,179213434,R
tt0203009,824,2021,02,14,9.0,73.0,1,Moulin Rouge!,179213434,52500000,128,179213434,R
tt0203009,824,2024,07,06,7.0,397.0,1,Moulin Rouge!,179213434,52500000,128,179213434,R
tt0203019,11978,2020,02,11,10.0,13.0,1,Men of Honor,82300000,32000000,129,82300000,R
tt0203119,11826,2015,06,04,8.0,442.0,1,Sexy Beast,0,5000000,89,0,R
tt0203119,11826,2016,08,31,9.0,128.0,1,Sexy Beast,0,5000000,89,0,R
tt0203119,11826,2024,03,10,7.0,271.0,1,Sexy Beast,0,5000000,89,0,R
tt0204626,10685,2022,08,26,1.0,250.0,1,The Watcher,0,33000000,96,0,R
tt0204946,1588,2014,06,28,7.0,262.0,1,Bring It On,90449929,28000000,98,90449929,R
tt0204946,1588,2023,05,19,7.0,45.0,1,Bring It On,90449929,28000000,98,90449929,R
tt0205000,10402,2020,09,20,4.0,208.0,1,Deuce Bigalow: Male Gigolo,65500000,17000000,88,65500000,R
tt0205000,10402,2023,05,13,8.0,22.0,1,Deuce Bigalow: Male Gigolo,65500000,17000000,88,65500000,R
tt0205271,10763,2012,06,05,1.0,251.0,1,Dr. T & the Women,22844291,23000000,121,22844291,R
tt0206314,10866,2021,02,09,7.0,40.0,1,Joy Ride,36642838,23000000,97,36642838,R
tt0206634,9693,2016,02,28,6.0,142.0,1,Children of Men,70595464,76000000,109,70595464,R
tt0206634,9693,2016,04,09,10.0,107.0,1,Children of Men,70595464,76000000,109,70595464,R
tt0206634,9693,2017,05,04,9.0,213.0,1,Children of Men,70595464,76000000,109,70595464,R
tt0206634,9693,2023,10,22,7.0,19.0,1,Children of Men,70595464,76000000,109,70595464,R
tt0208003,9600,2023,04,30,8.0,17.0,1,Big Momma's House,174000000,30000000,98,174000000,R
tt0208092,107,2015,07,05,8.0,370.0,1,Snatch,83600000,10000000,103,83600000,R
tt0209144,77,2015,07,12,9.0,398.0,1,Memento,40000000,9000000,113,40000000,R
tt0209144,77,2016,05,14,10.0,77.0,1,Memento,40000000,9000000,113,40000000,R
tt0209144,77,2017,03,09,10.0,509.0,1,Memento,40000000,9000000,113,40000000,R
tt0209144,77,2022,02,26,8.0,29.0,1,Memento,40000000,9000000,113,40000000,R
tt0209144,77,2024,05,15,10.0,245.0,1,Memento,40000000,9000000,113,40000000,R
tt0209144,77,2024,05,30,7.0,285.0,1,Memento,40000000,9000000,113,40000000,R
tt0209144,77,2024,06,18,7.0,11.0,1,Memento,40000000,9000000,113,40000000,R
tt0209163,1734,2017,06,21,6.0,53.0,1,The Mummy Returns,443280904,98000000,130,443280904,R
tt0209163,1734,2019,12,07,4.0,298.0,1,The Mummy Returns,443280904,98000000,130,443280904,R
tt0209163,1734,2020,01,07,7.0,322.0,1,The Mummy Returns,443280904,98000000,130,443280904,R
tt0209163,1734,2023,09,02,7.0,130.0,1,The Mummy Returns,443280904,98000000,130,443280904,R
tt0209475,2018,2020,11,12,4.0,205.0,1,The Wedding Planner,94700000,35000000,103,94700000,R
tt0209958,8843,2018,10,26,6.0,59.0,1,The Cell,104155843,33000000,107,104155843,R
tt0209958,8843,2018,10,26,10.0,79.0,1,The Cell,104155843,33000000,107,104155843,R
tt0210070,9871,2019,05,13,6.0,194.0,1,Ginger Snaps,0,5000000,108,0,R
tt0210945,10637,2015,08,02,8.5,396.0,1,Remember the Titans,136700000,30000000,113,136700000,R
tt0210945,10637,2023,01,12,10.0,470.0,1,Remember the Titans,136700000,30000000,113,136700000,R
tt0210945,10637,2023,08,07,6.0,51.0,1,Remember the Titans,136700000,30000000,113,136700000,R
tt0211181,10481,2019,03,09,4.0,93.0,1,102 Dalmatians,183611771,85000000,100,183611771,R
tt0211443,11470,2018,06,03,6.0,65.0,1,Jason X,16951798,11000000,91,16951798,R
tt0211443,11470,2019,01,20,5.0,13.0,1,Jason X,16951798,11000000,91,16951798,R
tt0211443,11470,2019,07,19,6.0,352.0,1,Jason X,16951798,11000000,91,16951798,R
tt0212338,1597,2023,05,29,7.0,223.0,1,Meet the Parents,330444045,55000000,108,330444045,R
tt0212338,1597,2024,04,17,6.0,277.0,1,Meet the Parents,330444045,55000000,108,330444045,R
tt0212346,1493,2015,07,01,7.0,269.0,1,Miss Congeniality,212000000,45000000,111,212000000,R
tt0212346,1493,2022,07,26,6.0,404.0,1,Miss Congeniality,212000000,45000000,111,212000000,R
tt0212346,1493,2022,09,17,8.0,117.0,1,Miss Congeniality,212000000,45000000,111,212000000,R
tt0212346,1493,2023,08,28,7.0,157.0,1,Miss Congeniality,212000000,45000000,111,212000000,R
tt0212712,844,2023,09,04,7.0,168.0,1,2046,20205757,12000000,128,20205757,R
tt0212720,644,2021,05,08,6.0,199.0,1,A.I. Artificial Intelligence,235926552,100000000,146,235926552,R
tt0212720,644,2023,04,14,4.0,12.0,1,A.I. Artificial Intelligence,235926552,100000000,146,235926552,R
tt0212720,644,2023,11,28,7.0,386.0,1,A.I. Artificial Intelligence,235926552,100000000,146,235926552,R
tt0212985,9740,2020,06,10,6.0,123.0,1,Hannibal,351692268,87000000,131,351692268,R
tt0212985,9740,2023,09,02,6.0,201.0,1,Hannibal,351692268,87000000,131,351692268,R
tt0213149,676,2014,09,25,5.0,251.0,1,Pearl Harbor,449200000,140000000,183,449200000,R
tt0213149,676,2022,07,01,6.0,336.0,1,Pearl Harbor,449200000,140000000,183,449200000,R
tt0213149,676,2023,01,30,9.0,814.0,1,Pearl Harbor,449200000,140000000,183,449200000,R
tt0213847,10867,2023,07,12,10.0,190.0,1,Malena,14493284,0,109,14493284,R
tt0215750,853,2018,06,28,7.0,569.0,1,Enemy at the Gates,96976270,68000000,131,96976270,R
tt0216216,8452,2014,04,12,6.5,223.0,1,The 6th Day,96085477,82000000,123,96085477,R
tt0216216,8452,2019,12,28,6.0,53.0,1,The 6th Day,96085477,82000000,123,96085477,R
tt0217505,3131,2023,09,03,7.0,237.0,1,Gangs of New York,193800000,100000000,168,193800000,R
tt0217630,10642,2023,07,10,7.0,20.0,1,Loser,0,0,98,0,R
tt0217869,9741,2015,07,31,10.0,218.0,1,Unbreakable,248100000,75000000,106,248100000,R
tt0217869,9741,2017,02,06,6.0,25.0,1,Unbreakable,248100000,75000000,106,248100000,R
tt0217869,9741,2019,01,14,10.0,765.0,1,Unbreakable,248100000,75000000,106,248100000,R
tt0219854,4244,2020,10,12,8.0,124.0,1,The Kid,110317580,65000000,104,110317580,R
tt0220506,11442,2017,11,08,4.0,26.0,1,Halloween: Resurrection,37700000,13000000,94,37700000,R
tt0220506,11442,2021,09,13,5.0,241.0,1,Halloween: Resurrection,37700000,13000000,94,37700000,R
tt0221027,4133,2014,10,07,6.0,24.0,1,Blow,83300000,53000000,124,83300000,R
tt0221027,4133,2023,05,02,6.0,30.0,1,Blow,83300000,53000000,124,83300000,R
tt0221218,2176,2019,01,22,3.0,27.0,1,The Glass House,23619609,30000000,107,23619609,R
tt0221218,2176,2019,08,07,6.0,181.0,1,The Glass House,23619609,30000000,107,23619609,R
tt0222812,11429,2019,11,08,6.0,7.0,1,Beyond Re-Animator,0,3000000,95,0,R
tt0223897,10647,2015,06,08,8.0,522.0,1,Pay It Forward,55707411,40000000,122,55707411,R
tt0225071,5852,2023,04,17,4.0,19.0,1,Angel Eyes,29700000,53000000,102,29700000,R
tt0227445,11371,2022,01,31,8.0,70.0,1,The Score,113579918,68000000,124,113579918,R
tt0227538,10054,2020,10,07,5.0,112.0,1,Spy Kids,147900000,35000000,88,147900000,R
tt0228333,10016,2022,11,10,5.0,227.0,1,Ghosts of Mars,14010832,28000000,98,14010832,R
tt0228750,11983,2015,06,20,6.0,175.0,1,Proof of Life,0,65000000,135,0,R
tt0229260,11531,2017,08,28,4.0,77.0,1,Book of Shadows: Blair Witch 2,47737094,15000000,90,47737094,R
tt0229260,11531,2024,04,06,7.0,792.0,1,Book of Shadows: Blair Witch 2,47737094,15000000,90,47737094,R
tt0230011,10865,2020,07,14,8.0,169.0,1,Atlantis: The Lost Empire,186053725,120000000,95,186053725,R
tt0230011,10865,2023,09,02,6.0,239.0,1,Atlantis: The Lost Empire,186053725,120000000,95,186053725,R
tt0230030,1636,2020,08,05,6.0,132.0,1,Bedazzled,90383208,48000000,93,90383208,R
tt0230600,1933,2018,05,13,7.0,203.0,1,The Others,210000000,17000000,104,210000000,R
tt0230600,1933,2024,04,25,7.0,293.0,1,The Others,210000000,17000000,104,210000000,R
tt0231402,9290,2016,05,08,5.5,228.0,1,Crocodile Dundee in Los Angeles,39438674,21150000,95,39438674,R
tt0231402,9290,2019,01,29,5.0,133.0,1,Crocodile Dundee in Los Angeles,39438674,21150000,95,39438674,R
tt0232500,9799,2019,05,08,7.0,251.0,1,The Fast and the Furious,207283925,38000000,106,207283925,R
tt0232500,9799,2019,07,17,10.0,70.0,1,The Fast and the Furious,207283925,38000000,106,207283925,R
